VanDen Berk Composite QSO spectrum 2001
1791.5	0.60579
1792	0.60558
1792.5	0.60537
1793	0.60517
1793.5	0.60495
1794	0.60474
1794.5	0.60452
1795	0.60429
1795.5	0.60405
1796	0.60381
1796.5	0.60355
1797	0.60328
1797.5	0.603
1798	0.6027
1798.5	0.6024
1799	0.60208
1799.5	0.60176
1800	0.60143
1800.5	0.6011
1801	0.60078
1801.5	0.60045
1802	0.60014
1802.5	0.59983
1803	0.59952
1803.5	0.59923
1804	0.59894
1804.5	0.59865
1805	0.59838
1805.5	0.5981
1806	0.59784
1806.5	0.59757
1807	0.59731
1807.5	0.59706
1808	0.59681
1808.5	0.59656
1809	0.59631
1809.5	0.59607
1810	0.59583
1810.5	0.59559
1811	0.59536
1811.5	0.59513
1812	0.5949
1812.5	0.59468
1813	0.59446
1813.5	0.59424
1814	0.59403
1814.5	0.59382
1815	0.59362
1815.5	0.59341
1816	0.59322
1816.5	0.59302
1817	0.59283
1817.5	0.59265
1818	0.59247
1818.5	0.59229
1819	0.59212
1819.5	0.59196
1820	0.5918
1820.5	0.59165
1821	0.59151
1821.5	0.59137
1822	0.59124
1822.5	0.59112
1823	0.591
1823.5	0.5909
1824	0.5908
1824.5	0.5907
1825	0.59062
1825.5	0.59055
1826	0.59049
1826.5	0.59043
1827	0.59039
1827.5	0.59035
1828	0.59033
1828.5	0.59032
1829	0.59032
1829.5	0.59033
1830	0.59036
1830.5	0.5904
1831	0.59045
1831.5	0.59052
1832	0.5906
1832.5	0.5907
1833	0.59081
1833.5	0.59094
1834	0.59109
1834.5	0.59126
1835	0.59144
1835.5	0.59164
1836	0.59186
1836.5	0.5921
1837	0.59236
1837.5	0.59264
1838	0.59294
1838.5	0.59325
1839	0.59359
1839.5	0.59395
1840	0.59434
1840.5	0.59474
1841	0.59517
1841.5	0.59562
1842	0.59609
1842.5	0.59658
1843	0.5971
1843.5	0.59763
1844	0.59819
1844.5	0.59877
1845	0.59938
1845.5	0.6
1846	0.60064
1846.5	0.60129
1847	0.60196
1847.5	0.60265
1848	0.60334
1848.5	0.60405
1849	0.60477
1849.5	0.60549
1850	0.60622
1850.5	0.60695
1851	0.60768
1851.5	0.60841
1852	0.60914
1852.5	0.60986
1853	0.61057
1853.5	0.61128
1854	0.61198
1854.5	0.61267
1855	0.61335
1855.5	0.61401
1856	0.61466
1856.5	0.6153
1857	0.61592
1857.5	0.61653
1858	0.61711
1858.5	0.61768
1859	0.61824
1859.5	0.61877
1860	0.61929
1860.5	0.61979
1861	0.62028
1861.5	0.62075
1862	0.6212
1862.5	0.62164
1863	0.62207
1863.5	0.62248
1864	0.62288
1864.5	0.62328
1865	0.62367
1865.5	0.62405
1866	0.62443
1866.5	0.62481
1867	0.62518
1867.5	0.62557
1868	0.62595
1868.5	0.62635
1869	0.62675
1869.5	0.62716
1870	0.62759
1870.5	0.62804
1871	0.6285
1871.5	0.62898
1872	0.62948
1872.5	0.63001
1873	0.63056
1873.5	0.63113
1874	0.63174
1874.5	0.63238
1875	0.63305
1875.5	0.63376
1876	0.6345
1876.5	0.63529
1877	0.63611
1877.5	0.63697
1878	0.63788
1878.5	0.63883
1879	0.63983
1879.5	0.64088
1880	0.64197
1880.5	0.64312
1881	0.64433
1881.5	0.64559
1882	0.64691
1882.5	0.64829
1883	0.64973
1883.5	0.65124
1884	0.65281
1884.5	0.65445
1885	0.65615
1885.5	0.65793
1886	0.65977
1886.5	0.66169
1887	0.66368
1887.5	0.66574
1888	0.66787
1888.5	0.67007
1889	0.67235
1889.5	0.67468
1890	0.67706
1890.5	0.67949
1891	0.68196
1891.5	0.68447
1892	0.68699
1892.5	0.68954
1893	0.6921
1893.5	0.69467
1894	0.69724
1894.5	0.69981
1895	0.70238
1895.5	0.70495
1896	0.7075
1896.5	0.71005
1897	0.71259
1897.5	0.71513
1898	0.71768
1898.5	0.72023
1899	0.7228
1899.5	0.72539
1900	0.72802
1900.5	0.73069
1901	0.7334
1901.5	0.73617
1902	0.739
1902.5	0.74189
1903	0.74485
1903.5	0.74787
1904	0.75093
1904.5	0.75399
1905	0.75699
1905.5	0.7599
1906	0.76266
1906.5	0.7652
1907	0.76744
1907.5	0.76931
1908	0.77073
1908.5	0.77166
1909	0.7721
1909.5	0.77208
1910	0.77162
1910.5	0.77076
1911	0.76956
1911.5	0.76805
1912	0.76628
1912.5	0.76424
1913	0.76194
1913.5	0.75939
1914	0.75657
1914.5	0.7535
1915	0.75019
1915.5	0.7467
1916	0.7431
1916.5	0.73945
1917	0.73578
1917.5	0.7321
1918	0.72841
1918.5	0.72471
1919	0.72097
1919.5	0.7172
1920	0.71338
1920.5	0.70951
1921	0.70558
1921.5	0.70159
1922	0.69753
1922.5	0.69344
1923	0.68931
1923.5	0.68517
1924	0.68104
1924.5	0.67694
1925	0.67291
1925.5	0.66893
1926	0.66504
1926.5	0.66124
1927	0.65753
1927.5	0.65391
1928	0.65039
1928.5	0.64696
1929	0.64363
1929.5	0.64038
1930	0.63721
1930.5	0.63413
1931	0.63112
1931.5	0.62818
1932	0.6253
1932.5	0.6225
1933	0.61975
1933.5	0.61707
1934	0.61444
1934.5	0.61187
1935	0.60936
1935.5	0.60691
1936	0.60451
1936.5	0.60215
1937	0.59985
1937.5	0.59759
1938	0.59536
1938.5	0.59318
1939	0.59102
1939.5	0.58891
1940	0.58683
1940.5	0.5848
1941	0.58281
1941.5	0.58086
1942	0.57895
1942.5	0.57709
1943	0.57526
1943.5	0.57348
1944	0.57173
1944.5	0.57004
1945	0.56839
1945.5	0.56679
1946	0.56525
1946.5	0.56376
1947	0.56231
1947.5	0.56091
1948	0.55955
1948.5	0.55822
1949	0.55693
1949.5	0.55568
1950	0.55446
1950.5	0.55327
1951	0.55211
1951.5	0.55098
1952	0.54987
1952.5	0.54878
1953	0.54772
1953.5	0.54668
1954	0.54566
1954.5	0.54466
1955	0.54367
1955.5	0.5427
1956	0.54175
1956.5	0.54082
1957	0.53991
1957.5	0.53901
1958	0.53813
1958.5	0.53727
1959	0.53642
1959.5	0.53559
1960	0.53478
1960.5	0.53398
1961	0.5332
1961.5	0.53243
1962	0.53168
1962.5	0.53094
1963	0.53022
1963.5	0.5295
1964	0.5288
1964.5	0.52812
1965	0.52744
1965.5	0.52678
1966	0.52613
1966.5	0.52549
1967	0.52487
1967.5	0.52426
1968	0.52366
1968.5	0.52307
1969	0.52249
1969.5	0.52193
1970	0.52137
1970.5	0.52083
1971	0.5203
1971.5	0.51978
1972	0.51927
1972.5	0.51878
1973	0.51829
1973.5	0.51781
1974	0.51735
1974.5	0.51689
1975	0.51645
1975.5	0.51601
1976	0.51559
1976.5	0.51518
1977	0.51479
1977.5	0.5144
1978	0.51403
1978.5	0.51367
1979	0.51332
1979.5	0.51298
1980	0.51265
1980.5	0.51233
1981	0.51202
1981.5	0.51173
1982	0.51144
1982.5	0.51117
1983	0.51091
1983.5	0.51065
1984	0.51041
1984.5	0.51017
1985	0.50995
1985.5	0.50973
1986	0.50952
1986.5	0.50932
1987	0.50913
1987.5	0.50895
1988	0.50878
1988.5	0.50861
1989	0.50845
1989.5	0.50829
1990	0.50814
1990.5	0.508
1991	0.50786
1991.5	0.50772
1992	0.50758
1992.5	0.50745
1993	0.50732
1993.5	0.5072
1994	0.50707
1994.5	0.50695
1995	0.50683
1995.5	0.5067
1996	0.50658
1996.5	0.50646
1997	0.50633
1997.5	0.50621
1998	0.50608
1998.5	0.50596
1999	0.50583
1999.5	0.5057
2000	0.50556
2000.5	0.50543
